utc_time,x_error (m),y_error (m),z_error (m),satclockerror (m),hour,minute,dow,doy,hour_sin,hour_cos,doy_sin,doy_cos,x_lag_1,x_lag_2,x_lag_4,x_lag_8,x_lag_16,x_lag_24,x_lag_48,x_lag_96,y_lag_1,y_lag_2,y_lag_4,y_lag_8,y_lag_16,y_lag_24,y_lag_48,y_lag_96,z_lag_1,z_lag_2,z_lag_4,z_lag_8,z_lag_16,z_lag_24,z_lag_48,z_lag_96,clock_lag_1,clock_lag_2,clock_lag_4,clock_lag_8,clock_lag_16,clock_lag_24,clock_lag_48,clock_lag_96
2025-09-05 06:15:00,-1.9786313153087287,-1.3541317921809095,0.090119335739407,0.2419439486137899,6,15,4,248,1.0,6.123233995736766e-17,-0.9033558023246842,-0.4288919379124841,-1.9786313153087287,-1.963626747243475,-1.4486267848942227,-0.418626860195717,1.2097643948395929,0.1445675566812255,0.2176784825908405,-0.0903207877271156,-1.3541317921809095,-1.3520339799337222,-1.0147933900159596,-0.3403122101804339,0.9971093222706796,0.1969178425846139,0.1462306380426875,0.0017679482257928,0.090119335739407,0.0869588827220556,0.0432183361269894,-0.044262757063143,0.7673029416757194,0.926767210670244,-1.644798995264847,-0.7601247955669911,0.5521384099489597,0.5521384099489597,0.513167015080895,0.4352242253447657,-0.0563122628531555,-0.6682861133894178,1.331615639209914,0.6811063108681037
2025-09-05 06:30:00,-1.736135902199357,-1.1876093094692155,0.0714095154592253,-0.087736210155412,6,30,4,248,1.0,6.123233995736766e-17,-0.9033558023246842,-0.4288919379124841,-1.9786313153087287,-1.9786313153087287,-1.7061267660688488,-0.6761268413703433,1.0139227842880665,0.3247159064969246,0.4002996729950819,-0.105366456505495,-1.3541317921809095,-1.3541317921809095,-1.183413684974841,-0.5089325051393153,0.8301377169146463,0.335083997590628,0.2779195682342082,-0.0223669178199579,0.090119335739407,0.090119335739407,0.0650886094245225,-0.0223924837656099,0.6482406599562344,0.9209954982023816,-1.5139170945981657,-0.6573779126039375,0.2419439486137899,0.5521384099489597,0.5326527125149274,0.454709922778798,0.0111235643988285,-0.5904949672059495,1.116544693564651,0.229798159445111
2025-09-05 06:45:00,-1.4936404890899846,-1.0210868267575215,0.0526996951790435,-0.417416368924614,6,45,4,248,1.0,6.123233995736766e-17,-0.9033558023246842,-0.4288919379124841,-1.736135902199357,-1.9786313153087287,-1.963626747243475,-0.93362682254497,0.8180811737365403,0.5048642563126237,0.5829208633993234,-0.1204121252838744,-1.1876093094692155,-1.3541317921809095,-1.3520339799337222,-0.6775528000981965,0.6631661115586133,0.4732501525966421,0.4096084984257289,-0.0465017838657087,0.0714095154592253,0.090119335739407,0.0869588827220556,-0.0005222104680768,0.5291783782367493,0.9152237857345186,-1.383035193931484,-0.5546310296408842,-0.087736210155412,0.2419439486137899,0.5521384099489597,0.4741956202128304,0.0785593916508127,-0.5127038210224812,0.9014737479193882,-0.2215099919778816
2025-09-05 07:00:00,-1.2511450759806122,-0.854564344045828,0.0339898748988618,-0.747096527693816,7,0,4,248,0.9659258262890684,-0.2588190451025206,-0.9033558023246842,-0.4288919379124841,-1.4936404890899846,-1.736135902199357,-1.9786313153087287,-1.191126803719596,0.6222395631850143,0.6850126061283227,0.7655420538035648,-0.1354577940622538,-1.0210868267575215,-1.1876093094692155,-1.3541317921809095,-0.846173095057078,0.4961945062025801,0.6114163076026563,0.5412974286172496,-0.0706366499114596,0.0526996951790435,0.0714095154592253,0.090119335739407,0.0213480628294562,0.4101160965172641,0.909452073266656,-1.2521532932648027,-0.4518841466778307,-0.417416368924614,-0.087736210155412,0.5521384099489597,0.4936813176468628,0.1459952189027968,-0.4349126748390129,0.6864028022741251,-0.6728181434008743
2025-09-05 07:15:00,-1.00864966287124,-0.688041861334134,0.01528005461868,-1.076776686463018,7,15,4,248,0.9659258262890684,-0.2588190451025206,-0.9033558023246842,-0.4288919379124841,-1.2511450759806122,-1.4936404890899846,-1.9786313153087287,-1.4486267848942227,0.4263979526334879,0.8651609559440219,0.9481632442078062,-0.1505034628406332,-0.854564344045828,-1.0210868267575215,-1.3541317921809095,-1.0147933900159596,0.3292229008465469,0.7495824626086705,0.6729863588087702,-0.0947715159572103,0.0339898748988618,0.0526996951790435,0.090119335739407,0.0432183361269894,0.291053814797779,0.903680360798793,-1.1212713925981217,-0.3491372637147772,-0.747096527693816,-0.417416368924614,0.2419439486137899,0.513167015080895,0.213431046154781,-0.3571215286555446,0.471331856628862,-1.1241262948238673
2025-09-05 07:30:00,-0.7661542497618677,-0.5215193786224402,-0.0034297656615017,-1.40645684523222,7,30,4,248,0.9659258262890684,-0.2588190451025206,-0.9033558023246842,-0.4288919379124841,-1.00864966287124,-1.2511450759806122,-1.736135902199357,-1.7061267660688488,0.2305563420819616,1.045309305759721,1.1307844346120477,-0.1655491316190126,-0.688041861334134,-0.854564344045828,-1.1876093094692155,-1.183413684974841,0.1622512954905137,0.8877486176146845,0.804675289000291,-0.1189063820029611,0.01528005461868,0.0339898748988618,0.0714095154592253,0.0650886094245225,0.171991533078294,0.8979086483309301,-0.99038949193144,-0.2463903807517238,-1.076776686463018,-0.747096527693816,-0.087736210155412,0.5326527125149274,0.2808668734067651,-0.2793303824720762,0.256260910983599,-1.57543444624686
2025-09-05 07:45:00,-0.5236588366524955,-0.3549968959107464,-0.0221395859416834,-1.736137004001422,7,45,4,248,0.9659258262890684,-0.2588190451025206,-0.9033558023246842,-0.4288919379124841,-0.7661542497618677,-1.00864966287124,-1.4936404890899846,-1.963626747243475,0.0347147315304354,1.22545765557542,1.313405625016289,-0.180594800397392,-0.5215193786224402,-0.688041861334134,-1.0210868267575215,-1.3520339799337222,-0.0047203098655193,1.0259147726206987,0.9363642191918116,-0.143041248048712,-0.0034297656615017,0.01528005461868,0.0526996951790435,0.0869588827220556,0.0529292513588088,0.8921369358630674,-0.859507591264759,-0.1436434977886703,-1.40645684523222,-1.076776686463018,-0.417416368924614,0.5521384099489597,0.3483027006587492,-0.2015392362886079,0.041189965338336,-2.0267425976698523
2025-09-05 08:00:00,-0.281163423543123,-0.1884744131990524,-0.0408494062218651,-1.9704511179530968,8,0,4,248,0.8660254037844387,-0.4999999999999998,-0.9033558023246842,-0.4288919379124841,-0.5236588366524955,-0.7661542497618677,-1.2511450759806122,-1.9786313153087287,-0.1611268790210906,1.22545765557542,1.3432951383569944,-0.180594800397392,-0.3549968959107464,-0.5215193786224402,-0.854564344045828,-1.3541317921809095,-0.1716919152215526,1.0259147726206987,0.9632579283157712,-0.143041248048712,-0.0221395859416834,-0.0034297656615017,0.0339898748988618,0.090119335739407,-0.044262757063143,0.8863652233952045,-0.7286256905980776,-0.040896614825617,-1.736137004001422,-1.40645684523222,-0.747096527693816,0.5521384099489597,0.4157385279107335,-0.1237480901051397,-0.173880980306927,-2.4780507490928447
2025-09-05 08:15:00,-0.2676464538281346,-0.186043300370007,-0.0416200202421941,-1.9704511179530968,8,15,4,248,0.8660254037844387,-0.4999999999999998,-0.9033558023246842,-0.4288919379124841,-0.281163423543123,-0.5236588366524955,-1.00864966287124,-1.9786313153087287,-0.418626860195717,1.2097643948395929,1.3432951383569944,0.343683668841019,-0.1884744131990524,-0.3549968959107464,-0.688041861334134,-1.3541317921809095,-0.3403122101804339,0.9971093222706796,0.9632579283157712,0.1958774653720898,-0.0408494062218651,-0.0221395859416834,0.01528005461868,0.090119335739407,-0.044262757063143,0.7673029416757194,-0.5154945793547477,0.014600908868088,-1.9704511179530968,-1.736137004001422,-1.076776686463018,0.2419439486137899,0.4352242253447657,-0.0563122628531555,-0.3251320358899822,-2.4881758250345696
2025-09-05 08:30:00,-0.2541294841131462,-0.1836121875409617,-0.042390634262523,-1.8750850731355693,8,30,4,248,0.8660254037844387,-0.4999999999999998,-0.9033558023246842,-0.4288919379124841,-0.2676464538281346,-0.281163423543123,-0.7661542497618677,-1.736135902199357,-0.6761268413703433,1.0139227842880665,1.190563461293458,0.8830078068578096,-0.186043300370007,-0.1884744131990524,-0.5215193786224402,-1.1876093094692155,-0.5089325051393153,0.8301377169146463,0.8584627072482097,0.5589310448386424,-0.0416200202421941,-0.0408494062218651,-0.0034297656615017,0.0714095154592253,-0.0223924837656099,0.6482406599562344,-0.3023634681114179,0.0700984325617931,-1.9704511179530968,-1.9704511179530968,-1.40645684523222,-0.087736210155412,0.454709922778798,0.0111235643988285,-0.4763830914730373,-2.498300900976294
2025-09-05 08:45:00,-0.2406125143981578,-0.1811810747119163,-0.0431612482828519,-1.7797190283180424,8,45,4,248,0.8660254037844387,-0.4999999999999998,-0.9033558023246842,-0.4288919379124841,-0.2541294841131462,-0.2676464538281346,-0.5236588366524955,-1.4936404890899846,-0.93362682254497,0.8180811737365403,1.0378317842299218,1.4223319448746,-0.1836121875409617,-0.186043300370007,-0.3549968959107464,-1.0210868267575215,-0.6775528000981965,0.6631661115586133,0.7536674861806486,0.9219846243051948,-0.042390634262523,-0.0416200202421941,-0.0221395859416834,0.0526996951790435,-0.0005222104680768,0.5291783782367493,-0.0892323568680881,0.1255959562554982,-1.8750850731355693,-1.9704511179530968,-1.736137004001422,-0.417416368924614,0.4741956202128304,0.0785593916508127,-0.6276341470560926,-2.508425976918019
2025-09-05 09:00:00,-0.2270955446831694,-0.178749961882871,-0.0439318623031809,-1.6843529835005149,9,0,4,248,0.7071067811865476,-0.7071067811865475,-0.9033558023246842,-0.4288919379124841,-0.2406125143981578,-0.2541294841131462,-0.281163423543123,-1.2511450759806122,-1.191126803719596,0.6222395631850143,0.8851001071663858,1.9616560828913905,-0.1811810747119163,-0.1836121875409617,-0.1884744131990524,-0.854564344045828,-0.846173095057078,0.4961945062025801,0.6488722651130874,1.2850382037717476,-0.0431612482828519,-0.042390634262523,-0.0408494062218651,0.0339898748988618,0.0213480628294562,0.4101160965172641,0.1238987543752415,0.1810934799492032,-1.7797190283180424,-1.8750850731355693,-1.9704511179530968,-0.747096527693816,0.4936813176468628,0.1459952189027968,-0.7788852026391477,-2.5185510528597432
2025-09-05 09:15:00,-0.2135785749681809,-0.1763188490538256,-0.0447024763235098,-1.5889869386829876,9,15,4,248,0.7071067811865476,-0.7071067811865475,-0.9033558023246842,-0.4288919379124841,-0.2270955446831694,-0.2406125143981578,-0.2676464538281346,-1.00864966287124,-1.4486267848942227,0.4263979526334879,0.7323684301028497,2.500980220908181,-0.178749961882871,-0.1811810747119163,-0.186043300370007,-0.688041861334134,-1.0147933900159596,0.3292229008465469,0.5440770440455263,1.6480917832383002,-0.0439318623031809,-0.0431612482828519,-0.0416200202421941,0.01528005461868,0.0432183361269894,0.291053814797779,0.3370298656185714,0.2365910036429083,-1.6843529835005149,-1.7797190283180424,-1.9704511179530968,-1.076776686463018,0.513167015080895,0.213431046154781,-0.930136258222203,-2.528676128801468
2025-09-05 09:30:00,-0.2000616052531925,-0.1738877362247803,-0.0454730903438387,-1.4936208938654605,9,30,4,248,0.7071067811865476,-0.7071067811865475,-0.9033558023246842,-0.4288919379124841,-0.2135785749681809,-0.2270955446831694,-0.2541294841131462,-0.7661542497618677,-1.7061267660688488,0.2305563420819616,0.5796367530393134,3.040304358924971,-0.1763188490538256,-0.178749961882871,-0.1836121875409617,-0.5215193786224402,-1.183413684974841,0.1622512954905137,0.439281822977965,2.011145362704853,-0.0447024763235098,-0.0439318623031809,-0.042390634262523,-0.0034297656615017,0.0650886094245225,0.171991533078294,0.5501609768619011,0.2920885273366134,-1.5889869386829876,-1.6843529835005149,-1.8750850731355693,-1.40645684523222,0.5326527125149274,0.2808668734067651,-1.081387313805258,-2.538801204743192
2025-09-05 09:45:00,-0.1865446355382041,-0.1714566233957349,-0.0462437043641677,-1.3982548490479327,9,45,4,248,0.7071067811865476,-0.7071067811865475,-0.9033558023246842,-0.4288919379124841,-0.2000616052531925,-0.2135785749681809,-0.2406125143981578,-0.5236588366524955,-1.963626747243475,0.0347147315304354,0.4269050759757771,3.5796284969417616,-0.1738877362247803,-0.1763188490538256,-0.1811810747119163,-0.3549968959107464,-1.3520339799337222,-0.0047203098655193,0.3344866019104037,2.3741989421714056,-0.0454730903438387,-0.0447024763235098,-0.0431612482828519,-0.0221395859416834,0.0869588827220556,0.0529292513588088,0.7632920881052311,0.3475860510303185,-1.4936208938654605,-1.5889869386829876,-1.7797190283180424,-1.736137004001422,0.5521384099489597,0.3483027006587492,-1.2326383693883134,-2.548926280684917
2025-09-05 10:00:00,-0.1730276658232157,-0.1690255105666896,-0.0462437043641677,-1.3028888042304054,10,0,4,248,0.4999999999999999,-0.8660254037844387,-0.9033558023246842,-0.4288919379124841,-0.1865446355382041,-0.2000616052531925,-0.2270955446831694,-0.281163423543123,-1.9786313153087287,-0.1611268790210906,0.2741733989122409,3.5796284969417616,-0.1714566233957349,-0.1738877362247803,-0.178749961882871,-0.1884744131990524,-1.3541317921809095,-0.1716919152215526,0.2296913808428426,2.3741989421714056,-0.0462437043641677,-0.0454730903438387,-0.0439318623031809,-0.0408494062218651,0.090119335739407,-0.044262757063143,0.9709376648222542,0.4030835747240236,-1.3982548490479327,-1.4936208938654605,-1.6843529835005149,-1.9704511179530968,0.5521384099489597,0.4157385279107335,-1.304162904296558,-2.548926280684917
2025-09-05 10:15:00,-0.1266946451501658,-0.1240034147368087,0.1087567252178342,-1.0776927809355945,10,15,4,248,0.4999999999999999,-0.8660254037844387,-0.9033558023246842,-0.4288919379124841,-0.1730276658232157,-0.1865446355382041,-0.2135785749681809,-0.2676464538281346,-1.9786313153087287,-0.418626860195717,0.2354541249064016,3.5343729628574905,-0.1690255105666896,-0.1714566233957349,-0.1763188490538256,-0.186043300370007,-1.3541317921809095,-0.3403122101804339,0.2083239191848122,2.3536165654873105,-0.0462437043641677,-0.0462437043641677,-0.0447024763235098,-0.0416200202421941,0.090119335739407,-0.044262757063143,0.9709376648222542,0.4846703614045049,-1.3028888042304054,-1.3982548490479327,-1.5889869386829876,-1.9704511179530968,0.2419439486137899,0.4352242253447657,-1.304162904296558,-2.1606981423308347
2025-09-05 10:30:00,-0.080361624477116,-0.0789813189069278,0.2645277688201651,-0.8524967576407835,10,30,4,248,0.4999999999999999,-0.8660254037844387,-0.9033558023246842,-0.4288919379124841,-0.1266946451501658,-0.1730276658232157,-0.2000616052531925,-0.2541294841131462,-1.736135902199357,-0.6761268413703433,0.1967348509005622,2.94979329075643,-0.1240034147368087,-0.1690255105666896,-0.1738877362247803,-0.1836121875409617,-1.1876093094692155,-0.5089325051393153,0.1869564575267819,1.969980609336663,0.1087567252178342,-0.0462437043641677,-0.0454730903438387,-0.042390634262523,0.0714095154592253,-0.0223924837656099,0.9654521302959476,0.5662571480849863,-1.0776927809355945,-1.3028888042304054,-1.4936208938654605,-1.8750850731355693,-0.087736210155412,0.454709922778798,-1.224436383621748,-1.7623449280350283
2025-09-05 10:45:00,-0.0340286038040662,-0.0339592230770469,0.4202988124224961,-0.6273007343459726,10,45,4,248,0.4999999999999999,-0.8660254037844387,-0.9033558023246842,-0.4288919379124841,-0.080361624477116,-0.1266946451501658,-0.1865446355382041,-0.2406125143981578,-1.4936404890899846,-0.93362682254497,0.158015576894723,2.365213618655369,-0.0789813189069278,-0.1240034147368087,-0.1714566233957349,-0.1811810747119163,-1.0210868267575215,-0.6775528000981965,0.1655889958687515,1.5863446531860157,0.2645277688201651,0.1087567252178342,-0.0462437043641677,-0.0431612482828519,0.0526996951790435,-0.0005222104680768,0.9599665957696406,0.6478439347654676,-0.8524967576407835,-1.0776927809355945,-1.3982548490479327,-1.7797190283180424,-0.417416368924614,0.4741956202128304,-1.1447098629469377,-1.3639917137392217
2025-09-05 11:00:00,0.0123044168689835,0.0110628727528339,0.5760698560248271,-0.4021047110511617,11,0,4,248,0.258819045102521,-0.9659258262890682,-0.9033558023246842,-0.4288919379124841,-0.0340286038040662,-0.080361624477116,-0.1730276658232157,-0.2270955446831694,-1.2511450759806122,-1.191126803719596,0.1192963028888837,1.780633946554308,-0.0339592230770469,-0.0789813189069278,-0.1690255105666896,-0.178749961882871,-0.854564344045828,-0.846173095057078,0.1442215342107212,1.202708697035368,0.4202988124224961,0.2645277688201651,-0.0462437043641677,-0.0439318623031809,0.0339898748988618,0.0213480628294562,0.954481061243334,0.729430721445949,-0.6273007343459726,-0.8524967576407835,-1.3028888042304054,-1.6843529835005149,-0.747096527693816,0.4936813176468628,-1.064983342272127,-0.9656384994434152
2025-09-05 11:15:00,0.0586374375420334,0.0560849685827149,0.731840899627158,-0.1769086877563507,11,15,4,248,0.258819045102521,-0.9659258262890682,-0.9033558023246842,-0.4288919379124841,0.0123044168689835,-0.0340286038040662,-0.1266946451501658,-0.2135785749681809,-1.00864966287124,-1.4486267848942227,0.0805770288830444,1.1960542744532472,0.0110628727528339,-0.0339592230770469,-0.1240034147368087,-0.1763188490538256,-0.688041861334134,-1.0147933900159596,0.1228540725526908,0.8190727408847206,0.5760698560248271,0.4202988124224961,0.1087567252178342,-0.0447024763235098,0.01528005461868,0.0432183361269894,0.9489955267170272,0.8110175081264304,-0.4021047110511617,-0.6273007343459726,-1.0776927809355945,-1.5889869386829876,-1.076776686463018,0.513167015080895,-0.9852568215973172,-0.5672852851476085
2025-09-05 11:30:00,0.1049704582150831,0.1011070644125958,0.8876119432294889,0.04828733553846,11,30,4,248,0.258819045102521,-0.9659258262890682,-0.9033558023246842,-0.4288919379124841,0.0586374375420334,0.0123044168689835,-0.080361624477116,-0.2000616052531925,-0.7661542497618677,-1.7061267660688488,0.0418577548772051,0.611474602352186,0.0560849685827149,0.0110628727528339,-0.0789813189069278,-0.1738877362247803,-0.5215193786224402,-1.183413684974841,0.1014866108946605,0.4354367847340733,0.731840899627158,0.5760698560248271,0.2645277688201651,-0.0454730903438387,-0.0034297656615017,0.0650886094245225,0.9435099921907204,0.8926042948069118,-0.1769086877563507,-0.4021047110511617,-0.8524967576407835,-1.4936208938654605,-1.40645684523222,0.5326527125149274,-0.9055303009225066,-0.1689320708518018
2025-09-05 11:45:00,0.151303478888133,0.1461291602424767,1.04338298683182,0.2734833588332711,11,45,4,248,0.258819045102521,-0.9659258262890682,-0.9033558023246842,-0.4288919379124841,0.1049704582150831,0.0586374375420334,-0.0340286038040662,-0.1865446355382041,-0.5236588366524955,-1.963626747243475,0.0031384808713657,0.0268949302511251,0.1011070644125958,0.0560849685827149,-0.0339592230770469,-0.1714566233957349,-0.3549968959107464,-1.3520339799337222,0.0801191492366302,0.0518008285834258,0.8876119432294889,0.731840899627158,0.4202988124224961,-0.0462437043641677,-0.0221395859416834,0.0869588827220556,0.9380244576644138,0.9741910814873932,0.04828733553846,-0.1769086877563507,-0.6273007343459726,-1.3982548490479327,-1.736137004001422,0.5521384099489597,-0.8258037802476963,0.2294211434440043
2025-09-05 12:00:00,0.151303478888133,0.1461291602424767,1.111761912325698,0.4986793821280817,12,0,4,248,1.2246467991473532e-16,-1.0,-0.9033558023246842,-0.4288919379124841,0.151303478888133,0.1049704582150831,0.0123044168689835,-0.1730276658232157,-0.281163423543123,-1.9786313153087287,0.0031384808713657,-0.5576847418499354,0.1461291602424767,0.1011070644125958,0.0110628727528339,-0.1690255105666896,-0.1884744131990524,-1.3541317921809095,0.0801191492366302,-0.3318351275672216,1.04338298683182,0.8876119432294889,0.5760698560248271,-0.0462437043641677,-0.0408494062218651,0.090119335739407,0.932538923138107,0.9741910814873932,0.2734833588332711,0.04828733553846,-0.4021047110511617,-1.3028888042304054,-1.9704511179530968,0.5521384099489597,-0.7460772595728861,0.6277743577398112
2025-09-05 12:15:00,0.0274543302245459,0.0637129441085993,1.111761912325698,0.5523741980133158,12,15,4,248,1.2246467991473532e-16,-1.0,-0.9033558023246842,-0.4288919379124841,0.151303478888133,0.151303478888133,0.0586374375420334,-0.1266946451501658,-0.2676464538281346,-1.9786313153087287,0.1445675566812255,-0.7308849168658282,0.1461291602424767,0.1461291602424767,0.0560849685827149,-0.1240034147368087,-0.186043300370007,-1.3541317921809095,0.1969178425846139,-0.4691707090444027,1.111761912325698,1.04338298683182,0.731840899627158,0.1087567252178342,-0.0416200202421941,0.090119335739407,0.926767210670244,0.930273206699981,0.4986793821280817,0.2734833588332711,-0.1769086877563507,-1.0776927809355945,-1.9704511179530968,0.2419439486137899,-0.6682861133894178,0.6814814614707296
2025-09-05 12:30:00,-0.1427278391120909,-0.0637253678551589,1.0243697942172454,0.6060690138985498,12,30,4,248,1.2246467991473532e-16,-1.0,-0.9033558023246842,-0.4288919379124841,0.0274543302245459,0.151303478888133,0.1049704582150831,-0.080361624477116,-0.2541294841131462,-1.736135902199357,0.3247159064969246,-0.9040850918817211,0.0637129441085993,0.1461291602424767,0.1011070644125958,-0.0789813189069278,-0.1836121875409617,-1.1876093094692155,0.335083997590628,-0.6065062905215838,1.111761912325698,1.111761912325698,0.8876119432294889,0.2645277688201651,-0.042390634262523,0.0714095154592253,0.9209954982023816,0.8047685452320877,0.5523741980133158,0.4986793821280817,0.04828733553846,-0.8524967576407835,-1.8750850731355693,-0.087736210155412,-0.5904949672059495,0.7351885652016481
2025-09-05 12:45:00,-0.3129100084487278,-0.1911636798189171,0.9369776761087923,0.659763829783784,12,45,4,248,1.2246467991473532e-16,-1.0,-0.9033558023246842,-0.4288919379124841,-0.1427278391120909,0.0274543302245459,0.151303478888133,-0.0340286038040662,-0.2406125143981578,-1.4936404890899846,0.5048642563126237,-1.0772852668976138,-0.0637253678551589,0.0637129441085993,0.1461291602424767,-0.0339592230770469,-0.1811810747119163,-1.0210868267575215,0.4732501525966421,-0.7438418719987648,1.0243697942172454,1.111761912325698,1.04338298683182,0.4202988124224961,-0.0431612482828519,0.0526996951790435,0.9152237857345186,0.6792638837641943,0.6060690138985498,0.5523741980133158,0.2734833588332711,-0.6273007343459726,-1.7797190283180424,-0.417416368924614,-0.5127038210224812,0.7888956689325667
2025-09-05 13:00:00,-0.4830921777853647,-0.3186019917826754,0.8495855580003396,0.7134586456690182,13,0,4,248,-0.2588190451025208,-0.9659258262890684,-0.9033558023246842,-0.4288919379124841,-0.3129100084487278,-0.1427278391120909,0.151303478888133,0.0123044168689835,-0.2270955446831694,-1.2511450759806122,0.6850126061283227,-1.2504854419135067,-0.1911636798189171,-0.0637253678551589,0.1461291602424767,0.0110628727528339,-0.178749961882871,-0.854564344045828,0.6114163076026563,-0.8811774534759459,0.9369776761087923,1.0243697942172454,1.111761912325698,0.5760698560248271,-0.0439318623031809,0.0339898748988618,0.909452073266656,0.5537592222963009,0.659763829783784,0.6060690138985498,0.4986793821280817,-0.4021047110511617,-1.6843529835005149,-0.747096527693816,-0.4349126748390129,0.8426027726634849
2025-09-05 13:15:00,-0.6532743471220016,-0.4460403037464338,0.7621934398918869,0.7671534615542522,13,15,4,248,-0.2588190451025208,-0.9659258262890684,-0.9033558023246842,-0.4288919379124841,-0.4830921777853647,-0.3129100084487278,0.0274543302245459,0.0586374375420334,-0.2135785749681809,-1.00864966287124,0.8651609559440219,-1.4236856169293997,-0.3186019917826754,-0.1911636798189171,0.0637129441085993,0.0560849685827149,-0.1763188490538256,-0.688041861334134,0.7495824626086705,-1.018513034953127,0.8495855580003396,0.9369776761087923,1.111761912325698,0.731840899627158,-0.0447024763235098,0.01528005461868,0.903680360798793,0.4282545608284075,0.7134586456690182,0.659763829783784,0.5523741980133158,-0.1769086877563507,-1.5889869386829876,-1.076776686463018,-0.3571215286555446,0.8963098763944035
2025-09-05 13:30:00,-0.8234565164586384,-0.5734786157101919,0.6748013217834341,0.8208482774394865,13,30,4,248,-0.2588190451025208,-0.9659258262890684,-0.9033558023246842,-0.4288919379124841,-0.6532743471220016,-0.4830921777853647,-0.1427278391120909,0.1049704582150831,-0.2000616052531925,-0.7661542497618677,1.045309305759721,-1.5968857919452923,-0.4460403037464338,-0.3186019917826754,-0.0637253678551589,0.1011070644125958,-0.1738877362247803,-0.5215193786224402,0.8877486176146845,-1.155848616430308,0.7621934398918869,0.8495855580003396,1.0243697942172454,0.8876119432294889,-0.0454730903438387,-0.0034297656615017,0.8979086483309301,0.302749899360514,0.7671534615542522,0.7134586456690182,0.6060690138985498,0.04828733553846,-1.4936208938654605,-1.40645684523222,-0.2793303824720762,0.950016980125322
2025-09-05 13:45:00,-0.9936386857952751,-0.7009169276739502,0.5874092036749813,0.8745430933247207,13,45,4,248,-0.2588190451025208,-0.9659258262890684,-0.9033558023246842,-0.4288919379124841,-0.8234565164586384,-0.6532743471220016,-0.3129100084487278,0.151303478888133,-0.1865446355382041,-0.5236588366524955,1.22545765557542,-1.7700859669611853,-0.5734786157101919,-0.4460403037464338,-0.1911636798189171,0.1461291602424767,-0.1714566233957349,-0.3549968959107464,1.0259147726206987,-1.2931841979074892,0.6748013217834341,0.7621934398918869,0.9369776761087923,1.04338298683182,-0.0462437043641677,-0.0221395859416834,0.8921369358630674,0.1772452378926207,0.8208482774394865,0.7671534615542522,0.659763829783784,0.2734833588332711,-1.3982548490479327,-1.736137004001422,-0.2015392362886079,1.0037240838562402
2025-09-05 14:00:00,-1.0742549105851231,-0.7609306361728475,0.5000170855665285,0.9282379092099544,14,0,4,248,-0.4999999999999997,-0.8660254037844388,-0.9033558023246842,-0.4288919379124841,-0.9936386857952751,-0.8234565164586384,-0.4830921777853647,0.151303478888133,-0.1730276658232157,-0.281163423543123,1.22545765557542,-1.9038722352931663,-0.7009169276739502,-0.5734786157101919,-0.3186019917826754,0.1461291602424767,-0.1690255105666896,-0.1884744131990524,1.0259147726206987,-1.3883612315887486,0.5874092036749813,0.6748013217834341,0.8495855580003396,1.111761912325698,-0.0462437043641677,-0.0408494062218651,0.8863652233952045,0.0517405764247273,0.8745430933247207,0.8208482774394865,0.7134586456690182,0.4986793821280817,-1.3028888042304054,-1.9704511179530968,-0.1237480901051397,1.057431187587159
2025-09-05 14:15:00,-1.0742549105851231,-0.7609306361728475,0.3727540373486463,1.0016978203173648,14,15,4,248,-0.4999999999999997,-0.8660254037844388,-0.9033558023246842,-0.4288919379124841,-1.0742549105851231,-0.9936386857952751,-0.6532743471220016,0.0274543302245459,-0.1266946451501658,-0.2676464538281346,1.2097643948395929,-1.9038722352931663,-0.7609306361728475,-0.7009169276739502,-0.4460403037464338,0.0637129441085993,-0.1240034147368087,-0.186043300370007,0.9971093222706796,-1.3883612315887486,0.5000170855665285,0.5874092036749813,0.7621934398918869,1.111761912325698,0.1087567252178342,-0.0416200202421941,0.7673029416757194,-0.05145732577894,0.9282379092099544,0.8745430933247207,0.7671534615542522,0.5523741980133158,-1.0776927809355945,-1.9704511179530968,-0.0563122628531555,1.1089603858774364
2025-09-05 14:30:00,-0.984688966038334,-0.6935060327079866,0.2454909891307643,1.0751577314247749,14,30,4,248,-0.4999999999999997,-0.8660254037844388,-0.9033558023246842,-0.4288919379124841,-1.0742549105851231,-1.0742549105851231,-0.8234565164586384,-0.1427278391120909,-0.080361624477116,-0.2541294841131462,1.0139227842880665,-1.8644583286092544,-0.7609306361728475,-0.7609306361728475,-0.5734786157101919,-0.0637253678551589,-0.0789813189069278,-0.1836121875409617,0.8301377169146463,-1.3462026837928271,0.3727540373486463,0.5000170855665285,0.6748013217834341,1.0243697942172454,0.2645277688201651,-0.042390634262523,0.6482406599562344,-0.1546552279826073,1.0016978203173648,0.9282379092099544,0.8208482774394865,0.6060690138985498,-0.8524967576407835,-1.8750850731355693,0.0111235643988285,1.160489584167714
